id,name,service_id,location_id,service_at_location_id,weekday,valid_from,valid_to,dtstart,until,wkst,freq,interval,byday,byweekno,bymonthday,byyearday,description
944132955189687,,1174738273256108,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
944132955189687,,1257314642932231,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
961301127497564,,761729408560878,,,"Tuesday and Thursday",,,9:30AM,11:30AM,,,,,,,,
975661731559589,,645639147901738,,,"Monday, Wednesday, Thursday, Friday",,,8:00AM,4:00PM,,,,,,,,
975661731559589,,1311425782447298,,,"Monday, Wednesday, Thursday, Friday",,,8:00AM,4:00PM,,,,,,,,
975661731559589,,645639147901738,,,"Monday, Wednesday, Thursday, Friday",,,8:00AM,4:00PM,,,,,,,,
975661731559589,,1311425782447298,,,"Monday, Wednesday, Thursday, Friday",,,8:00AM,4:00PM,,,,,,,,
1005608634460893,,833463361083754,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
1005608634460893,,1003127511248132,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
1005608634460893,,833463361083754,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
1005608634460893,,1003127511248132,,,"Monday - Friday",,,8:00AM,5:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1073305429578122,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1049979809257514,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1149133594765984,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1171041183154896,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1281873572081806,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,570279198497703,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,615102245607234,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
1003280669828155,,1054654881182092,,,"Monday - Friday",,,8:00AM,6:00PM,,,,,,,,
