id,location_id,attention,address_1,address_2,address_3,address_4,city,region,state_province,postal_code,country
85,939076222269480,,"4315 3rd St SE",,,,Washington,,DC,20032,US
86,1053529725692782,,"4609 Polk Street, NE",,,,Washington,,DC,20019,US
87,848686188808388,,"4719 Marlboro Pike",,,,"Capitol Heights",,MD,20743,US
88,635908414118431,,"3707 Martin Luther King Jr Ave SE",,,,Washington,,DC,20032,US
89,728145736382163,,"5321 First Place NE",,,,Washington,,DC,20011,US
90,1182935368999640,,"3222 Hubbard Road",,,,Landover,,MD,20785,US
91,638978574424697,,"600 5th St NW",,,,Washington,,DC,20001,US
92,1348564381004436,,"12301 Old Columbia Pike, Suite 200",,,,"Silver Spring",,MD,20904,US
93,1183011241112934,,"6031 Kansas Avenue NW",,,,Washington,,DC,20011,US
94,1161498401444320,,"6925 B Willow Street NW",,,,Washington,,DC,20012,US
95,1235846186580133,,"2204 Martin Luther King Ave. SE",,,,Washington,,DC,20020,US
96,641740493818315,,"3912 Georgia Avenue",,,,Washington,,DC,20011,US
97,1307285743296604,,"1204 3rd St NW",,,,Washington,,DC,20001,US
98,1147823510376197,,"718 7th Street NW",,,,Washington,,DC,20001,US
99,1283411988337750,,"14645 Rothgeb Dr.",,,,Rockville,,MD,20850,US
100,856110821321208,,"901 Rhode Island Ave NW",,,,Washington,,DC,20001,US
101,1291451614834077,,"2500 14th St NW",,,,Washington,,DC,20003,US
102,984550353973330,,"2523 14th St NW",,,,Washington,,DC,20009,US
103,843095304494507,,"1338 G Street SE",,,,Washington,,DC,20003,US
104,,,,,,,Washington,,"DC ",20005,US
105,620132940242525,,"1310 Southern Ave SE",,,,Washington,,DC,20032,US
106,904892331647550,,"8501 Jericho City Drive",,,,Landover,,MD,20785,US
107,753725216657831,,"8118 Good Luck Rd",,,,Lanham,,MD,20706,US
108,878783319164190,," 4201 Butterworth Place, N.W.",,,,Washington,,DC,20016,US
109,1287901333269561,,"601 E St NW",,,,Washington,,DC,20049,US
110,828471643877342,,"1436 U St NW",,,,Washington,,DC,20009,US
111,665576595246792,,"250 E St SW",,,,Washington,,DC,20024,US
112,,,"1313 New York Ave",,,,,,,,US
113,1218813676681454,,"716 I Street SE",,,,Washington,,DC,20003,US
