ID,service_id,taxonomy_recordid,taxonomy_id,taxonomy_detail
54,633712201049185,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
55,633702102837581,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
56,636733000958441,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
57,636733000958441,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
58,580520440912412,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
59,581022793280171,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
60,581022793280171,1077790582995406,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
61,588693422814528,970915508638448,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
62,596938254485583,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
63,595461104582359,911225335803318,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
64,595461104582359,970915508638448,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
65,602650991439185,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
66,607074649518713,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
67,612309985819526,832990803111047,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
68,609582364629457,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
69,615519347288251,970915508638448,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
70,617097787641398,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
71,617097787641398,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
72,615186024715740,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
73,632654541686281,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
74,632654541686281,1077790582995406,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
75,632654541686281,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
76,645815813705213,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
77,645815813705213,789038541797078,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
78,645384002034771,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
79,645384002034771,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
80,590895767819582,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
81,597026276891169,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
82,597026276891169,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
83,605446506944549,929094559121639,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
84,605446506944549,637158405241810,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
85,615988503257217,941516382466411,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
86,626403044236059,917725171609009,,,2020-07-01T05:26:44.000000Z,2020-07-01T05:26:44.000000Z
