id,service_id,taxonomy_id,taxonomy_detail
22977,3501,DT-8800.9300-930,
17982,5297,PH-1000,
17989,5038,PL-6400.1500-820,
22121,7316,LF-7000.1700,
17994,624,DM-1500.1500,
17995,624,DT-8700.2000-270,
17996,624,BH-3700.3000,
17997,1393,LH-2700.0150,
17998,1393,RF-3300,
17999,1393,RF-2500,
18000,1393,FF-0500.1800-050,
19948,4217,RX-8450.8000-180,
23526,1343,PH-6100.6800,
19960,2361,PH-0320,
19951,5889,RF-2500,
19952,5889,RF-3300,
19953,5889,RM-6500.6500,
19954,5889,RP-1400.8000-805,
19955,5889,RP-6400.2700,
19956,5889,RF-1500,
19957,5889,RD-1000.1000,
19958,17,PH-0320,
19961,3011,TI-1800.5200-100,
19825,5980,RF-2000,
19826,5980,RF-3300,
19827,5980,RM-6500.6500,
19828,5980,RP-1400.8000-070,
19829,5980,RP-1400.8000-155,
19830,5980,RP-1400.8000-175,
19962,5980,RP-5000.5000-050,
19963,5980,RP-1400.8000-500,
19964,5980,RP-1400.8000-100,
19965,5980,RP-8000.0500,
19967,5080,PS-8200.5000-120,
19968,2076,LH-2700.2000-330,
19971,7693,PH-0300.0350,
19972,7693,RF-3300,
19973,7693,PH-6000.6500,
19974,7693,PH-0300.0500,
19975,534,RF-6500,
19976,534,PN-8100.5000,
19977,539,PN-8100.5000,
23513,8420,TH-2900.1750-100,
20622,5582,PL-8000.5500-850,
21149,7862,PL-6400.1500-820,
19978,537,PN-8100.5000,
19979,536,PN-8100.5000,
19980,535,PN-8100.5000,
19982,7694,PN-8100.5000,
20017,3129,PN-8100.1000-100,
19984,7695,PN-8100.5000,
20018,1009,PH-1000.8500,
19986,3585,HD-6000.1300,
19987,3018,TD-1600.3100-250,
19988,7696,TD-1600.3100-250,
19989,7697,TD-1600.3100-250,
19990,2722,BM-5050.1500,
19991,2722,BV-8900.1700-850,
19992,5016,PX,
19993,5015,PX,
20001,5237,RD-6200,
20002,5237,RF-2000,
20005,166,HD-6000.9000,
20006,2500,BD-1800,
20007,2500,BM-8500,
20008,2500,NT-8900,
20009,2500,PH-1000,
20010,2500,PH-2950.3200,
20011,3389,TA-5500.3000-450,
20012,3389,TJ-4500.8300-050,
20013,3257,HD-1800.3000-350,
20014,3256,HD-1800.3000-350,
20015,3129,JR-8200.6500-350,
20016,3129,LH-2700.1700,
20019,1009,PH-3300.3100,
20020,1009,PH-0320.0400,
20021,1009,TJ-0500,
20023,1009,PH-3300.3000,
20024,1009,PH-3300.6500,
20025,1009,JP-6500.6500,
20026,1009,LT-2800.3100-700,
20027,1009,LH-5000,
20028,1009,RX-8450.1150-150,
20029,1009,RX-8450.1150-180,
20030,1009,LT-0500.5200,
20031,1009,BD-5000.3500,
20032,1852,LJ-2000.0100-050,
20033,1852,LJ-2000.1000,
20034,1852,LJ-2000.6500,
20035,1852,LJ-2000.6500-650,
20036,1852,LJ-2000.6750,
20038,1854,LV-6000.2550,
20039,1854,LF-4900.1500-120,
20040,1854,LF-5280.1500,
20041,1854,LF-4900.8000,
20042,1854,LF-7300.2000-260,
20043,1852,LF-7300.2000-260,
20044,1852,LF-5280.1500,
20045,1852,LF-4900.8000,
20046,1852,LF-4900.1500-120,
20047,5678,PH-0320,
20048,6917,HL-8000.8500,
20051,7698,LR-8000.8000-820,
20052,7698,LR-8000.8000-450,
23514,8420,TH-2900.1750-650,
20054,7698,LR-6200.6500,
20055,7098,PD-6250.6400,
20056,7098,PD-6250.6600,
20057,7098,PD-9000.8000,
20058,7098,PD-9000.9500,
20059,2821,PL-7000.9000,
23211,6055,HH-8000.1500,
20061,374,LJ-2000.0100-030,
20062,374,LJ-2000.1000-150,
20063,374,LJ-2000.1000-100,
20064,374,LJ-2000.1000-200,
20065,374,LF-4900.2400-150,
20066,374,LJ-2000.6750,
20067,375,LJ-2000.0100-030,
20068,375,LJ-2000.1000-100,
20069,375,LJ-2000.1000-150,
20070,375,LJ-2000.1000-200,
20217,5438,FF-0500.1800-050,
20218,5438,FF-0500.1800-300,
20219,5438,FF-0500.1800-350,
20220,5438,RM-7000,
20221,5438,RP-5000.5000,
20222,5438,RX-0400.1855,
20223,5438,RX-1700.0500,
20224,5438,RX-1700.1700,
20225,5438,RX-8250,
20226,5438,RX-8450.1150,
20227,5438,RX-8450.3300,
20228,5438,RX-8450.7000,
20229,5438,RX-8500,
20245,7714,PH-6100.6800,
20232,2050,BM-6500.1500-950,
20233,2050,ND-2000.6500-340,
22464,8195,LT-3400.1500,
20235,4237,TJ-3000,
20236,4237,TJ-6500.1000,
20237,7136,TJ-3000.8000,
20238,7710,RX-8250.0500,
20239,7710,RX-8250.1700,
20240,7710,RX-8250.8000,
20241,7712,PH-1250.1800,
20242,7712,PL-6400.1500-820,
20244,7713,PH-1250.1800,
20680,7163,JD-6500.0500-150,
20252,2932,RX-1700.1700-500,
20254,2932,RF-3300,
20255,2932,PH-1000.8500,
20256,6307,PH-6100.6800,
20258,6478,PS-9800.9900,
20259,7716,HH-4500.9500,
20260,7716,PH-1250.1800,
20261,7716,PS-9800.9900,
20262,2812,HH-4500.9500,
20263,2812,PH-1250.1800,
20264,2812,PS-9800.9900,
20265,2810,HH-4500.9500,
20266,2810,PH-1250.1800,
20267,2810,PS-9800.9900,
20268,7715,HH-4500.9500,
20269,7715,PH-1250.1800,
20270,7715,PS-9800.9900,
20623,5329,PD-9000.6000,
20624,5329,PD-0700.0600,
20625,5329,PD-9000.6650,
20626,5329,PD-7600.0700,
20627,5329,PD-9000.7000,
20651,7749,RX-8450.1150,
20652,2924,PH-6100.1800-250,
20653,2924,PH-6100.6800,
20654,2924,LJ-5000.6600,
20655,2924,PH-6100.1800-680,
20720,1342,PH-6100.6800,
20721,5349,PL-6400.1500-820,
20722,3045,PH-1250.1800,
20723,7753,RF-2000,
20724,7753,RF-3300,
20725,7753,RP-5000.1500,
20726,7753,RP-6400.8000-650.64,
20727,7753,PH-1000.8500,
20746,7758,BH-8600,
20729,7754,DT-8800.0100-100,
20730,147,PX,
20731,147,TD-1200,
20747,4034,PH-6500.1500-140,
20748,6960,RP-1500.1400-200,
23601,5672,ND-3500.3500-340,
20751,578,FP-0500.4500,
20752,578,FP-0500.3500,
20745,7757,PN-8100.0500,
20758,5855,BD-1800.2000-640,
24696,5987,LF-4900.1000,
20766,7226,PH-2950.8500-850,
20778,7762,PS-9800.9900,
20780,7764,LF-7300.2000-260,
20781,7764,LV-7500,
20782,7764,LN-1500,
20783,7765,PH-1250.1800,
20271,6478,RF-3300,
20272,7138,TJ-3000.8000,
20274,7139,PH-1000.8500,
20275,7139,PH-1250.1400,
20276,7139,BH-8600,
20277,7139,BM-6500.1500-250,
20278,7140,PD-7600.0300,
20279,7140,PX,
20281,1208,DF-7000.1700-050,
20282,1208,DF-7000.1700-300,
20283,1208,LV-1600.2300,
20284,1208,PB-1600,
20285,1208,PB-5000.1550,
20291,7155,PS-9800.9900,
20315,7719,LV-6000.2550,
21494,7971,PH-1250.1800,
20323,7721,PS-9800.9900,
20330,7723,PS-9800.9900,
20332,7724,HL-8700,
20333,7724,PH-1250.1800,
20334,7724,PS-9800.9900,
20338,6882,TH-2300.1670,
20340,1447,RD-6800.6500,
20341,5691,RX-8450.7000-700,
20342,5691,RX-8450.7000-750,
20344,1443,PH-6100.6800,
20345,5929,RM-6500.6500,
20346,5929,RP-8000.6600,
20347,5929,RF-2000,
20348,5929,RP-1400.8000-500,
20822,7783,HH-0500.2500-250,
20823,7785,PH-1250.1800,
20824,7785,PL-6400.1500-820,
20827,722,TJ-3000.8000,
20828,723,TJ-3000.8000,
20834,1559,TJ-3000.8000,
20835,7787,LR-8000.8000-820,
20836,7787,LR-6200,
20837,7787,LR-6600,
20838,7787,RD-1000.1000,
20839,3307,RF-3300,
20840,3307,RF-2000,
20841,3307,RP-1400.8000-050,
20842,3307,RF-2500,
20843,3307,RP-5000.6400,
20844,3307,LF-7000.1700,
20845,1550,TJ-3000.8000,
20846,1550,FP-0500.3500,
20848,7788,HL-8700.8000,
20849,7788,PH-1250.1800,
20850,7788,PS-9800.9900,
20851,7224,PH-2950.8500-850,
20852,861,RX-8450.7000-700,
20853,861,RX-8450.7000-750,
20854,3926,TJ-3000.1500,
20855,3207,TJ-3000.8000,
20857,5742,TJ-3000.1500,
20858,5743,TJ-3000.1500,
20859,5744,TJ-3000.1500,
20860,5746,TJ-3000.1500,
20861,5750,TJ-3000.1500,
20862,7258,TJ-3000.1500,
20863,7790,PL-6400.1500-820,
20865,2700,HD-0500.1500,
20866,2699,HD-0500.1500,
20867,7792,LV-5700,
20868,7792,RD-1500,
20869,7792,RD-2500,
20870,7792,RD-6800.6500,
21154,7864,PH-1250.1800,
21155,7864,PX,
21156,7865,PH-1250.1800,
21157,7865,PX,
21174,5745,TJ-3000.1500,
23005,7514,LF-4900.6200,
20871,7792,RF-2000,
20872,7792,RF-2500,
20873,7792,RF-3300,
20874,7792,RM-6500.6500,
20875,7793,LH-2700.2000-050,
20876,7793,LH-2700.2000-150,
20877,7793,ND-1600.1700,
20878,7793,ND-1600.6500,
20889,7795,RM-6500.6500,
20890,7795,RP-1400.8000-050,
20891,7795,RF-3300,
20892,7795,RP-1400.8000-270,
20893,7795,RP-6400.8000-300,
20896,4168,LJ-2000.6500-700,
20897,4168,LJ-2000.6750,
20898,4168,LJ-5000.6600,
20899,4168,PH-6100.1800-250,
20900,4168,PH-6100.6800,
20910,7789,TP-1850.1700,
20914,7227,PH-2950.3200,
20915,7228,PH-2950.3200,
20922,7802,DM-1500.1500,
20923,7802,DM-6500,
20924,7802,BH-3800.5000,
20925,7802,BH-3500.3400-300,
20926,7802,BH-3700.3000,
20927,7802,DM-1800.2000,
21158,7866,PH-1250.1800,
21159,7866,PX,
20940,7808,PH-6100,
21187,7875,PN-8100.5000,
21496,7456,PX,
21497,7456,HH-4500.1800,
20941,7808,RF-2000,
20942,7808,RP-1400.8000-070,
20943,7808,RP-1400.8000-675,
20944,7808,RX-0400.1850,
20945,7808,RX-8450.8000,
20946,7809,PH-6100,
20947,7809,RF-2000,
20948,7809,RP-1400.8000-070,
20949,7809,RP-1400.8000-675,
20950,7809,RX-0400.1850,
20951,7809,RX-8450.8000,
20995,7816,PL-6400.1500-820,
14534,99,LT-1750.0500,
20952,7810,LH-6700.6400-285,
20953,7810,LH-6700.6400-300,
20954,7811,LH-3000.0200,
20955,7811,LH-3000.3050,
20956,7811,LH-3500.0200-140,
20957,7811,LH-3500.0200-330,
20958,7811,LH-3500.0200-600,
20960,6327,LR-0450.0500,
20961,6327,LR-1700,
20962,6327,PH-1000.8500,
20963,6327,PH-6100.1550,
20964,6327,RD-1000.1000,
20965,6327,RF-2000,
20966,6327,RF-2500,
20967,6327,RP-6400.2500,
20968,6327,RP-6400.8000-660,
20969,6327,RR-1800,
21259,2859,PL-6400.1500-180,
21260,2859,PH-1250.1800,
21261,2860,PH-1250.1800,
21262,2860,PL-6400.1500-820,
21263,2860,PL-6400.1500-180,
21264,2861,PH-1250.1800,
21265,2861,PL-6400.1500-820,
21266,2861,PL-6400.1500-180,
21267,2858,PL-6400.1500-820,
21268,2858,PH-1250.1800,
21269,2858,PL-6400.1500-180,
21270,3616,PX,
21271,6938,LH-0600,
21274,3440,LV-6300,
21275,7910,LR-0450.0500,
21276,7911,PL-6400.1500-820,
21277,7911,PH-1250.1800,
21280,2909,PL-6400.1500-820,
21016,361,PH-2950.8500-850,
21282,7915,PH-1250.1400,
21284,7917,PH-1250.1800,
21285,7917,PL-6400.1500-820,
21286,7918,PH-1250.1800,
21288,7919,PH-1250.1800,
21289,7920,PH-1250.1800,
21290,7920,PL-6400.1500-820,
21291,7921,PH-1250.1800,
21292,7921,PL-6400.1500-820,
21293,1538,TJ-3000.8000,
21294,1539,TJ-3000.8000,
21295,1551,TJ-3000.8000,
21296,7922,HD-1800.6500-150,
21297,7922,PH-1250.1400,
25219,8894,PH-1250.1800,
21310,7926,PS-9800.9900,
21312,7765,PL-6400.1500-820,
21313,7928,PH-1250.1800,
21314,7928,PL-6400.1500-820,
21316,6164,PL-6400.1500-820,
21317,7238,PH-1250.1800,
21319,6216,PL-6400.1500-820,
21322,7929,PL-6400.1500-820,
21324,7912,TJ-3200.5000,
21325,7930,PH-1250.1800,
21326,7930,PL-6400.1500-820,
21327,7931,PH-1250.1800,
21328,7931,PL-6400.1500-820,
21329,7932,PH-1250.1800,
21330,7932,PL-6400.1500-820,
21331,7933,PH-1250.1800,
21332,7933,PL-6400.1500-820,
21333,7934,PH-1250.1800,
21334,7934,PL-6400.1500-820,
21335,7935,PH-1250.1800,
21336,7935,PL-6400.1500-820,
24698,5987,LV-2400.6300-900,
24699,5987,LV-2400.6300-250,
24729,308,RD-1500,
24739,2828,HD-1800.1800-200,
24742,2835,HD-1800.3000-350,
24743,2835,HD-1800.1800-200,
24745,2827,HD-1800.1800-200,
24746,2827,HD-1800.3000-350,
21370,7941,RM-6500.6500,
21361,7926,PH-6100.6800,
21362,7941,RF-3300,
21363,7941,RF-1500,
21364,7941,RR-8500.5000,
21365,7941,RD-6800.6500,
21366,7941,RD-8000,
21367,7941,RD-7000,
21368,7941,RD-1500,
21369,7941,PV-3300.5000,
21371,5866,PS-9800.9900,
21499,7973,PH-1250.1800,
21500,7973,PL-6400.1500-820,
22134,8108,PL-6400.1500-820,
21517,7979,PS-9800.1000,
21380,7943,HL-8700,
21381,7943,PH-1250.1800,
21382,7943,PL-7000.8900-100,
21383,7943,PL-7000.8900-800,
21384,7943,PL-7000.8900-900,
21385,7943,PL-7400.0500-260,
21386,7943,PL-7400.1700,
21387,7943,PS-9800.9900,
21388,7944,HL-8700,
21389,7944,PH-1250.1800,
21390,7944,PL-7000.8900-100,
21391,7944,PL-7000.8900-800,
21392,7944,PL-7000.8900-900,
21393,7944,PL-7400.0500-260,
21394,7944,PL-7400.1700,
21395,7944,PS-9800.9900,
21396,7945,HL-8700,
21397,7945,PH-1250.1800,
21398,7945,PL-7000.8900-100,
21399,7945,PL-7000.8900-800,
21400,7945,PL-7000.8900-900,
21401,7945,PL-7400.0500-260,
21402,7945,PL-7400.1700,
21403,7945,PS-9800.9900,
21404,7946,HL-8700,
21405,7946,PH-1250.1800,
21406,7946,PL-7000.8900-100,
21407,7946,PL-7000.8900-800,
21408,7946,PL-7000.8900-900,
21409,7946,PL-7400.0500-260,
21410,7946,PL-7400.1700,
21411,7946,PS-9800.9900,
21412,7947,HL-8700,
21413,7947,PH-1250.1800,
21414,7947,PL-7000.8900-100,
21415,7947,PL-7000.8900-800,
21416,7947,PL-7000.8900-900,
21417,7947,PL-7400.0500-260,
21418,7947,PL-7400.1700,
21419,7947,PS-9800.9900,
21420,7948,HL-8700,
21421,7948,PH-1250.1800,
21422,7948,PL-7000.8900-100,
21423,7948,PL-7000.8900-800,
21424,7948,PL-7000.8900-900,
21425,7948,PL-7400.0500-260,
21426,7948,PL-7400.1700,
23549,8426,TC-5500.2500,
23561,8207,RX-8450.1150-150,
16941,1338,DM-1500.1500,
16942,1334,BH-7000.4600,
16943,7323,PH-1000,
16944,7323,RD-6800.6500,
16945,7323,RF-2500,
16946,7323,RM-6500,
16947,7323,RX-8450.1150,
16953,3822,JP-1500.1700-800,
16954,3822,JP-1500.1700-750,
16955,3822,JP-1500.1700-050,
16956,3822,JP-1500.1700-200,
16957,3822,JP-1500.1700-330,
16958,5879,PN-8100.4500-230,
16959,5879,RP-1400.8000-155,
16962,1856,TC-5500.8000,
16963,350,HH-0500.8000-150,
16964,350,HH-0500.1500,
16965,350,HL-8500.1400,
16966,350,FT-1000.3300,
16967,3968,TD-1600.1790,
16968,3968,TD-1600.3100,
16972,7328,TJ-3000,
16973,7329,TQ-1800.0500,
16974,7329,TQ-1800.1600,
18354,6965,BD-5000.8300,
16977,7330,TQ-1800.9000,
16978,5153,BD-5000.3500,
16979,5153,JP-6500.6500,
16980,5153,PH-1400,
16981,5153,PH-3300.3000,
16982,6015,HD-8000,
16983,6015,HD-8200,
16985,7331,HH-0500.2500-250,
16987,7332,HH-0500.1500,
17023,3928,RF-3300,
17024,3928,RP-1500.1400,
16991,7333,HH-0500.8000-150,
16992,6016,PL-7400.1700,
16993,6016,PL-7400.0500,
16994,6016,PL-7400.1500,
17025,3928,TJ-3000.8500,
16996,5020,LJ-2000.6750,
16997,5020,LF-7300.2000-260,
16998,5020,LJ-5000.6600,
17001,2390,PD-9000.6000,
17002,5406,TD-1200.6600-150,
17003,5406,TP-1000.2500,
17004,5406,TP-2100.0250-400,
17005,5406,TB-0700.2200-660,
17006,1732,RX-1700.1700-650,
17007,1732,LF-5280.8900,
17008,1732,RX-8450.1150-180,
17009,1731,RX-8450.1150-180,
17010,1731,RX-1700.1700-650,
17011,1731,RX-8450.8000-180,
17012,1732,RX-8450.8000-180,
17013,1731,LF-5280.8900,
17014,1733,RX-8450.1150-180,
17015,1733,LF-5280.8900,
17016,1733,RX-1700.1700-650,
17017,1733,RX-8450.8000-180,
17018,5436,PL-6400.1500-820,
17019,296,FL-6500,
17020,298,TJ-3000,
17021,298,RP-1500.3300,
17022,298,FN-1900.1500,
17026,510,TJ-6500.6700,
17027,510,TJ-6500.8500,
17031,3964,LR-8000.0500-800.05,
17032,3964,PH-3500.8000,
17033,3964,PN-8100.3000,
17034,3964,TJ-3000,
17035,6578,FP-0500.3500,
17036,6578,ND-3400.8000,
17037,6578,TD-1600.1790,
17038,6578,TD-1600.2570,
17039,6578,TD-1600.3100-180,
17040,3241,BT-4500.6500-800,
17041,3241,BH-8500.8000,
17042,3241,BD-5000.1500,
18355,6965,BD-1800.2000-640,
18448,3538,LR-6600,
18908,7571,PH-1400.5000-100,
22612,8236,RX-8450.8000-050,
17056,6700,LH-6700.6250,
24089,8653,RF-2500,
17058,1753,FT-3000.1500,
24090,8653,RF-2000,
17060,7340,FT-3000.1500,
24091,8653,RP-1400.8000-100,
17062,7341,FT-3000.1500,
17064,1158,BM-6500.1500,
17077,7346,DM-1500.1500,
17078,7346,DM-6500,
17079,7346,DM-1800.1000,
17080,7346,DM-1800.1700,
17081,7346,DM-1800.2000,
17082,7346,LH-4000.7000,
17083,7346,BH-3700.3000,
17084,3788,TJ-3200.1600,
17085,6604,RP-1400.8000-020.80,
17087,3579,FF-1900,
17088,3579,ND-2000.1500-160,
17089,3579,ND-3400,
17090,3579,ND-3500,
17091,3579,ND-3500.3600,
17092,3579,ND-6500.9500,
17093,1165,FN-5000,
17094,1165,FL-8500,
17349,6559,TD-1100.1400,
17351,6560,TD-1100.1400,
17353,6562,TD-1100.1400,
17413,6489,LF-4900.1500-650,
17357,7386,HL-2000.8000,
17359,31,FT-3000.1750,
17360,770,FT-1000.8900,
17361,6475,FT-1000.8900,
17362,769,FT-1000.8900,
17363,761,FT-1000.8900,
17364,764,FT-1000.8900,
17365,760,FT-1000.8900,
17366,766,FT-1000.8900,
17368,767,FT-1000.8900,
17369,772,FT-1000.8900,
17371,763,FT-1000.8900,
17372,7387,HD-1800.6500-700,
17373,7388,HD-1800.6500-700,
17375,1694,TR-1000.2000,
17376,1660,JP-6500.1800,
17377,1660,JP-6500.2000,
17378,7390,LH-5000.5100-350,
17379,7390,LH-5000.3400,
21513,7978,JR-8200.6500-350,
17383,7393,HH-4500.0500,
17384,7393,HH-0500.8000-150,
17385,7394,HH-0500.8000-150,
17386,7394,HH-4500.0500,
17387,7395,HH-0500.8000-150,
17388,7395,HH-4500.0500,
17389,7396,HH-0500.8000-150,
17390,7396,HH-4500.0500,
17391,7397,HH-4500.0500,
17392,7397,HH-0500.8000-150,
17393,1463,TJ-3000,
17394,6292,TD-1600.2800,
17395,6292,PH-2360.2000,
22111,6511,RP-8000.6600,
17397,2876,LR-6200.6500,
17398,2876,LR-1700,
17399,6071,LR-1700,
17400,6071,LR-6200.6500,
17418,7398,PL-7000.3150,
25548,8996,RP-1400.8000-900,
17408,905,PN-8100.0200-180,
17410,905,RF-2500,
17411,905,RF-3300,
17412,905,RX-8450.1150,
17420,2506,PS-9800.9900,
17419,7398,PL-7000.4360,
17421,927,FN-1900.2500,
17422,1603,BD-5000.1500,
17423,1603,TC-5500.8000,
18356,6904,BD-1800.2000-640,
18357,6927,BD-1800.2000-640,
17425,3393,RX-8450.7000-700,
17426,3393,RX-8450.7000-750,
17427,3393,RX-8450.8000-050,
17428,3393,RX-8450.8000-180,
17429,2034,BT-4500.6500-500,
17430,2034,PH-1000.4500,
17431,2034,PH-1000.8500,
17432,2034,NL-5000.8000-150,
17433,2034,PL-6400.1500-850,
17434,2034,RP-1500.1400-250,
17435,2034,RP-1500.3300,
17436,2034,HL-8700.8000,
17437,2034,RF-2000,
17438,2034,PN-8100.4500-950,
17439,2034,PL-7400,
17440,2034,PL-8700.2000,
17489,5234,RM-3300.6600-050,
17442,7399,PH-1250.1800,
17443,5423,PN-8100.0500-800,
17451,5232,RF-3300,
17452,5232,RF-2500,
17453,5232,RX-8470,
17454,5235,RX-8450.7000-700,
17455,5235,RX-8450.7000-750,
17456,5235,PN-8100.0500-070,
17457,5235,PN-8100.0500-180,
17458,5235,RX-8450.8000-050,
17459,5235,RX-8450.8000-180,
17460,5235,RF-2500,
17461,5235,PN-8100.0500-230,
17462,5235,RP-8000.1925,
17463,5235,RP-8000.0500,
17464,5235,PD-9000.6600,
17465,5235,LH-2700.6000-300,
17466,5235,PL-6600.9700,
17467,5235,RX-8450.7900,
17468,5235,PN-8100.0500-235,
17469,5236,RP-8000.1925,
17470,5236,RX-8450.8100-050,
17471,5236,RX-8450.8100-180,
17472,5236,FF-0500.1800-050,
17473,5236,FF-0500.1800-300,
17474,5236,RP-6400.2000,
17475,5236,RP-5000.2000,
17476,5236,PH-1000.8500,
17673,7419,PL-6400.1500-820,
17676,7422,PN-8100,
17678,482,LV-6800.6860,
17679,482,LF-5280.1500,
17680,482,LF-8000.5200,
17682,6757,ND-9200.8000-200,
17683,3988,BH-3700.3000,
17684,3551,TC-5500.8000,
17685,3550,TC-5500.8000,
17686,3552,TC-5500.8000,
17689,3515,TJ-4400.6500,
17690,1246,HD-6000.9000,
17691,1246,BM-7000.0500-050,
17692,1246,BM-7000.0500-100,
23003,7514,LH-2700.1540,
17699,1242,HH-0500.0500,
17700,1242,HH-0500.8000-150,
17701,1242,HH-0500.1500,
17702,1242,HL-8500.1400,
17703,1242,HH-9000,
17704,1241,HH-0500.0500,
17705,1241,HD-1800,
17706,1241,HH-0500.8000-150,
17707,1241,HH-0500.1500,
17708,1241,HL-8500.1400,
17709,1241,JR-8200.1500-150,
17710,2776,PL-6400.1500-820,
17711,7424,PL-7000.3150,
17712,7424,PL-7000.4360,
17713,4189,LJ-5000.8000,
17748,7433,LJ-2000,
17718,7425,PL-8000.5500-850,
17720,7426,PL-7000.9000,
17721,7426,PL-8000.5500-850,
17750,7434,LF-4900.1500-200,
17751,7434,LJ-2000.1000-150,
17730,7430,PL-7000.8900-800,
17731,7430,PL-8000.5500-850,
17732,7430,PL-7000.8900-200,
17733,7430,PL-7000.8900-830,
17734,7430,PL-7000.8900-100,
17735,7431,PL-7000.8900-100,
17736,7431,PL-7000.8900-200,
17737,7431,PL-7000.8900-800,
17738,7431,PL-7000.8900-830,
17739,7431,PL-8000.5500-850,
17740,7432,PL-7000.8900-100,
17744,7432,PL-8000.5500-850,
17745,7432,PL-7000.9200,
17746,2236,HH-4500.1800,
17747,6814,FN-1500.3600,
17752,7434,LJ-2000.1000-800,
17753,7434,LH-5000.0600,
17754,7434,LT-1750.8000,
17755,7434,LJ-2000.1000-100,
17756,7434,LJ-2000.1000-200,
18358,6927,PH-2950.8500-850,
18359,6927,PH-2950.1500-120,
17771,7437,LF-4900.1500-200,
17772,7437,LH-5000.0600,
17773,7437,LJ-2000.1000-100,
17774,7437,LJ-2000.1000-150,
17775,7437,LJ-2000.1000-200,
18449,3538,LR-8000.8000-820,
18450,3538,LV-8300,
18451,3538,LT-1750.8100,
18452,3538,LR-1570.8450,
17776,7437,LJ-2000.1000-800,
17777,7437,LT-1750.8000,
17778,7438,LF-4900.1500-200,
17779,7438,LH-5000.0600,
17780,7438,LJ-2000.1000-100,
17781,7438,LJ-2000.1000-150,
17782,7438,LJ-2000.1000-200,
17783,7438,LJ-2000.1000-800,
17784,7438,LT-1750.8000,
17785,7439,NL-5000.5000-800,
17788,7249,LV-6800,
17789,2106,FT-3600.1500,
17790,2107,FT-3600.1500,
17791,2107,PH-6200.4600,
17792,2107,TD-1600.3100-140,
17793,928,FN-1900.2500,
17794,929,PL-7000.8900-200,
17795,929,PL-7000.8900-800,
17796,929,PL-7000.8900-080,
17797,929,PL-7000.5800,
17798,929,PL-7000.9600,
17799,6586,TD-1100.1400,
17800,6585,TD-1100.1400,
17801,6587,TD-1100.1400,
17802,6588,TD-1100.1400,
17803,6588,PH-2360.2400,
17807,6591,TD-1100.1400,
17809,7443,LJ-5000.5000,
17810,7443,RF-3300,
17811,7443,PH-6100.1800-900,
17812,7443,PH-6100.1800-250,
17813,7443,PH-0300.0400,
17814,7443,TI-1800.1500-500,
17815,1591,PH-6100.1700,
17816,1590,PH-6100.1700,
17836,127,PH-2360.2400,
17837,133,RD-6800.6500,
17821,7444,BH-7000.4600-450,
17823,126,RF-3300,
17824,126,RP-8000.6600,
17825,126,RD-1000.1000,
17827,126,RP-1400.8000-020.18,
17828,126,RR-5150.5000-800,
17829,126,TJ-6500.6300,
17830,4971,RD-1000.1000,
17831,4971,RF-2000,
17832,4971,RP-1400.8000-020.18,
18001,1392,RX-8450.3300-300,
18002,1392,RX-8450.3300-350,
18003,1392,RF-3300,
18004,1392,RF-2500,
18005,1392,HH-9000.8750,
18008,693,BD-1800.2000-620,
18009,693,BH-3800.7000,
18011,693,BM-3000.2000-140,
18012,693,BT-4500.6500-120,
18013,693,BM-6500.1500-800,
18014,693,HL-8120.7800-200,
18015,693,HL-8700.8000,
18016,693,HL-8700.3000,
18017,693,PH-1250.1800,
18047,4385,FN-1500.1900-150,
18029,1187,LV-1600,
18030,1187,TJ-3000,
18039,5024,BD-1800.2000-640,
18040,5024,BM-6500.1500-250,
18041,754,LJ-2000.6750,
18042,753,LJ-2000.6750,
18044,1476,ND-6500.8870,
18045,1477,LF-0100,
18048,4385,PH-1400.5000,
18049,4385,PH-6100.6800,
18050,4385,PN-8100.6500-650,
18051,4385,RF-2000,
18052,4385,RP-1400.8000-500,
18058,818,BT-4500.6500-170,
18054,4385,TD-1600,
18055,4385,RX-8450.8000-050,
18056,4385,RX-8450.8000-180,
18057,4385,FN-1500.9700,
18060,5540,PH-6100.6800,
18061,5548,RR-5150.2500,
18062,5539,PN-8100.5000,
18068,1428,TB-0700.2200-190,
18071,3169,LN-1500,
18072,3169,LV-6800,
22122,7316,PH-0300.0300,
18073,3169,LV-7200,
18074,3169,LF-5280.1500,
18075,3169,LF-4800,
18076,3169,LF-4900.1500-650,
18077,3169,LV-6000.2550,
18078,3169,LF-4900.1500-500,
18079,3169,LH-2700,
18080,3169,LT-3400.0100,
18081,3169,LT-3400.1500,
18082,3169,PN-8100.3000,
18453,3538,LL-3000.8300,
18087,218,PN-8100.1000-250,
18088,6545,PN-8100.1400,
18089,7473,PN-8100.5000,
18090,7474,LV-8500.3000,
18091,7475,HH-0500.1600-650,
22976,7467,PH-1250.1400,
18454,3538,LT-1750.9550,
18095,1818,FN-1900.2500,
18099,7478,RF-3300,
18100,1885,TJ-6500,
18101,3162,TJ-3000,
20552,5074,TJ-1800.6500-330,
20671,3655,LR-0450.0500,
20672,3655,LR-3200,
20673,3655,ND-6500.8120,
20674,3655,PH-3300.6500,
20675,3655,PH-6200.4600,
20676,3655,PH-6200.8300,
20677,3655,PH-7000.6000,
20681,3391,LT-3400.8500,
20719,798,RX-8450.8100-050,
