id,service_id,taxonomy_id,taxonomy_detail
21246,7904,DT-8800.0100-100,
21247,7905,DT-8800.0100-100,
21248,7906,DT-8800.0100-100,
21249,7907,DT-8800.0100-100,
21250,7908,DT-8800.0100-100,
21251,7909,DT-8800.0100-100,
21252,754,LF-7300.2000-260,
21253,754,PH-6100.1800-250,
21255,754,BM-6500.1500-150,
21256,753,PH-6100.1800-250,
21258,753,BM-6500.1500-150,
23562,8207,RX-8450.1150-180,
23563,8207,RF-3300,
23564,8207,RF-2500,
23257,8399,LJ-5000.6600,
23258,8399,PH-6100.1800-250,
23259,8399,PH-6100.1800-680,
23260,8399,PH-6100.6800,
23261,8399,TJ-3000.8000,
23262,8400,TJ-3000.8000,
23263,8400,PH-6100.6800,
23264,8400,PH-6100.1800-680,
23265,8400,PH-6100.1800-250,
23266,8400,LJ-5000.6600,
23294,941,LR-3100.1800-130,
23295,1020,HD-1800.8000,
23296,1020,HD-1800.1800,
23277,8401,LT-1750.1750,
23278,5973,BH-3700.3000,
23297,149,BH-1800.8500,
23298,149,BH-3900.3100,
23299,149,HL-8700.8000,
23300,149,ND-2000.1500,
23301,149,PH-1000,
23289,8402,LJ-5000.6600,
23290,8402,PH-6100.1800-250,
23291,8402,PH-6100.1800-680,
23292,8402,PH-6100.6800,
23293,8402,TJ-3000.8000,
23302,149,PH-6200.4600,
23303,149,PX,
23304,149,RF-2500,
23305,149,RF-3300,
23306,149,RX-8450.7000-700,
23307,149,RX-8450.7000-750,
23308,5017,TA-5500.3000-450,
23320,8403,TI-1800.8100,
23321,8403,HL-8120.7800-200,
23325,6001,BH-8400.6000-060,
23330,1312,LV-6800,
23331,1312,LJ-5000.6500,
23332,1312,LH-6600,
23333,1312,LN-8500,
23334,1312,LJ-5000.6600,
23335,1312,LV-7500,
23336,1312,LV-6000.2550,
23337,1312,LV-6000.2400,
23338,1312,LF-4900.1500-500,
23339,1318,LE,
23341,6864,LE,
23342,7647,HL-8120.7800-200,
23343,5392,FT-1000.9000,
23344,5392,NL-6000.2000-220,
23345,5392,LH-3500.0200-330,
23346,5392,TJ-3000.1500,
23347,1316,LV-1600,
23349,1316,LV-6000.2400,
23350,1316,LE,
23351,1317,LE,
23352,1317,LV-6800,
23353,1322,LV-6000.2550,
23354,1322,LV-6000.2400,
23355,1323,LV-1600,
23356,1323,LE,
23357,6863,LE,
23358,6866,LV-6000.2400,
23359,6866,LV-6000.2550,
23360,6866,LH-3500.0200-330,
23361,6863,LT-3400.1500,
23362,6295,HL-8120.7800-200,
23363,6295,LH-2700.2900,
23364,1312,HL-8120.7800-200,
23365,1312,LF-7100.2500,
23366,8166,LF-7100.2500,
23367,1317,LF-7100.2500,
23368,1316,LF-7100.2500,
23369,1322,LF-7100.2500,
23370,6864,LF-7100.2500,
23371,7095,RF-3300,
23372,1022,LE,
23373,5422,RX-8450.5000-510,
23374,8158,RF-3300,
23375,8158,RF-2500,
23376,8158,RF-1500,
23377,8158,RD-3000.6750,
23378,8405,RF-2000,
23379,8405,RF-2500,
23380,8405,RM-3300.6600-050,
23381,8405,RP-5000.1500,
23382,8405,TJ-3000.8000,
23383,367,LV-6000.2400,
23385,1311,RP-1500.3300,
23386,1311,RP-1500.3400,
23387,1311,RF-3300,
23388,1311,RF-2000,
23389,1311,RP-1400.8000-500,
23390,1311,RX-8450.8000-050,
23391,1311,RX-8450.8000-180,
23392,1311,PH-1000.8500,
23393,1311,RP-6400.1500,
23394,1311,TJ-3000.8000,
23395,1311,RX-1700.1700-330,
23396,1311,RX-1700.0500,
23397,6966,LF-4900.2000-900,
23398,6966,LF-4900.2150,
23399,7519,BH-8400.3000,
23400,7521,BH-8400.3000,
23401,8166,LV-6000.2400,
23402,6517,PH-3300.6500,
23403,6517,PH-7000.3300-040,
23740,8499,RF-3300,
23741,8499,RF-2000,
23742,8500,RF-2000,
23743,8500,RF-3300,
23744,8501,RF-2000,
23745,8501,RF-3300,
23772,8509,PN-8100.0500-070,
23773,8509,RP-1400.8000-070,
23748,8502,FF-0500.1800-300,
23774,8509,PN-8100.0200-180,
23750,8503,RF-3300,
23751,8503,TJ-3000.8000,
23752,8503,RX-0400.2500,
23753,8504,RF-3300,
23754,8504,RX-0400.2500,
23755,8504,TJ-3000.8000,
23756,8505,RF-3300,
23757,8505,RX-0400.2500,
23758,8505,TJ-3000.8000,
23775,8509,PH-6100.6800,
23762,8506,RX-8450.7000-700,
23763,8506,RX-8450.7000-750,
23766,8507,RM-6500.1500,
23789,8512,PH-1000,
23776,8510,PH-6100.6800,
23777,8510,PN-8100.0200-180,
23778,8510,PN-8100.0500-070,
23779,8510,PN-8100.0500-180,
23780,8510,PN-8100.5000,
23781,8510,RP-1400.8000-070,
23782,8511,PH-6100.6800,
23783,8511,PN-8100.0200-180,
23784,8511,PN-8100.0500-070,
23785,8511,PN-8100.0500-180,
23786,8511,PN-8100.5000,
23787,8511,RP-1400.8000-070,
23790,8512,BH-8400.3000,
23791,8513,BH-8400.3000,
23792,8513,PH-1000,
23793,8514,BH-8400.3000,
23794,8514,PH-1000,
23797,8515,ND-6500.8120,
23798,8515,RM-6500.5000,
23800,8516,RX-8250.1700,
23801,8516,RX-8250.0500,
23802,8517,RX-8250.0500,
23803,8517,RX-8250.1700,
23804,8518,RX-8250.0500,
23805,8518,RX-8250.1700,
23808,8519,LE,
23810,8520,RM-7000.0500,
23812,8521,RX-8450.1150-150,
23813,8521,RX-8450.1150-180,
23814,8521,RX-8450.8000-050,
23815,8521,RX-8450.8000-180,
23816,8521,RX-8450.8100-050,
23817,8521,RX-8450.8100-180,
23818,8521,PH-1000,
23819,2605,TB-0900.0650-200,
23822,8522,JR-1900.2000,
23823,8522,JR-1950,
23824,8522,LJ-5000.8000,
23825,8523,JR-1900.2000,
23826,8523,JR-1950,
23827,8523,LJ-5000.8000,
23828,8524,JR-1900.2000,
23829,8524,JR-1950,
23830,8524,LJ-5000.8000,
23837,8527,RP-1500.3300,
23838,8528,RP-1500.3300,
23839,8529,RP-1500.3300,
23841,8530,BT-4500.6500-500,
23842,8531,BT-4500.6500-500,
23843,8532,BT-4500.6500-500,
23844,8533,PH-6100.6800,
23845,8533,PN-8100.0200-180,
23846,8533,PN-8100.0500-070,
23847,8533,PN-8100.0500-180,
23848,8533,PN-8100.5000,
23849,8533,RP-1400.8000-070,
23850,8534,PH-6100.6800,
23851,8534,PN-8100.0200-180,
23852,8534,PN-8100.0500-070,
23853,8534,PN-8100.0500-180,
23854,8534,PN-8100.5000,
23855,8534,RP-1400.8000-070,
23856,8535,PH-6100.6800,
23857,8535,PN-8100.0200-180,
23858,8535,PN-8100.0500-070,
23859,8535,PN-8100.0500-180,
23860,8535,PN-8100.5000,
23861,8535,RP-1400.8000-070,
23865,8536,TJ-6500.6300,
23866,8537,TJ-6500.6300,
23867,8538,TJ-6500.6300,
23921,594,PH-1250.1400,
23922,8556,PH-1250.1400,
24033,8613,PN-8100.3000,
24034,8614,PN-8100.3000,
24036,8616,PN-8100.3000,
24038,8619,FN-1900.2500,
24057,8634,PL-6400.1500-820,
24041,8620,PL-6400.1500-820,
24058,8635,PL-6400.1500-820,
24044,8621,PL-6400.1500-820,
24045,8622,PL-6400.1500-820,
24046,8623,PL-6400.1500-820,
24047,8624,PL-6400.1500-820,
24048,8625,PL-6400.1500-820,
24049,8626,PL-6400.1500-820,
24050,8627,PL-6400.1500-820,
24051,8628,PL-6400.1500-820,
24052,8629,PL-6400.1500-820,
24053,8630,PL-6400.1500-820,
24054,8631,PL-6400.1500-820,
24055,8632,PL-6400.1500-820,
24056,8633,PL-6400.1500-820,
24059,8636,PL-6400.1500-820,
24060,8637,PL-6400.1500-820,
24061,8638,PL-6400.1500-820,
24062,8639,PL-6400.1500-820,
24063,8640,PL-6400.1500-820,
24064,8641,PL-6400.1500-820,
24065,8642,PL-6400.1500-820,
24066,8643,PL-6400.1500-820,
24067,8644,PL-6400.1500-820,
24068,8645,PL-6400.1500-820,
24069,8646,PL-6400.1500-820,
24070,8647,PL-6400.1500-820,
24071,8648,PL-6400.1500-820,
24072,8649,PL-6400.1500-820,
24073,8650,PL-6400.1500-820,
24074,8651,PL-6400.1500-820,
24075,2130,HD-1800.6500-150,
11494,595,PL-6400.1500-820,
24102,8655,RP-1400.8000-020.80,
24078,4076,BD-1800.2000-640,
24079,4076,PH-2950.8500-850,
24080,4076,PX,
24103,8655,RF-3300,
24104,1547,BH-3800.7000,
24105,1547,BV-8900.9300,
24106,8656,PH-1400.1900-230,
24107,8657,RF-2500,
24108,8657,RF-3300,
24109,8657,RF-2000,
24110,8657,RF-1500,
24111,8657,LR-0450.0500,
24112,8657,PH-1000,
24113,8657,RX-8450.1150-150,
24114,8657,RX-8450.1150-180,
24115,8657,RP-1400.8000-155,
24116,8657,RP-6400.2500,
24119,8659,RF-3300,
24121,8660,PH-2360.2400,
24122,8660,PH-6200.1500,
24123,8660,PH-6200.2000,
24129,8662,LT-1750.7935,
24130,8662,PN-8100.0200-100,
24131,8662,RF-2500,
24132,8662,RF-3300,
24133,8662,RP-1400.8000-020.05,
24134,8662,RP-1400.8000-020.15,
24135,8662,RP-1400.8000-020.80,
24153,8664,RF-2000,
24154,8664,RF-2500,
24155,8664,RF-3300,
24156,8664,RP-8000.6600,
24178,8667,PH-1000,
24181,8668,ND-2000.3500-330,
24182,8670,FT-3600.3300,
24183,8670,ND-3500.3600,
24186,8671,PN-8100,
24187,8671,RF-1500,
24188,8671,RF-2000,
24189,8671,RF-2500,
24190,8671,RF-3300,
24191,8671,RP-1400.8000-805,
24194,8672,PH-1000,
24196,8673,FT-1000.3000,
24197,8673,PH-1000,
24198,8673,PH-3300.3000,
24199,8673,RP-1400.8000-325,
24229,8678,ND-6500.1500,
24231,8679,BD-1800.8200-380,
24217,8675,LH-2700,
24218,8675,LH-2700.5000-450,
24219,8675,LH-2700.6000-170,
24220,8675,PH-1000,
24221,8675,PH-1400,
24222,8675,RF-2000,
24223,8675,RF-3300,
24224,8675,RP-1400.8000-100,
24225,8677,LR-6200.1800,
24226,8677,LR-8000.0500-800,
24238,8681,ND-2000.6500-700,
24239,8681,ND-3500.3600,
24232,8679,BD-5000.3500,
24234,8680,ND-2000.6500-700,
24235,8680,ND-3500.3600,
24245,8683,PW-9000,
24241,8682,HH-0500.2500-250,
24242,8682,HH-9000,
24243,8682,ND-2000.1500-160,
24246,8683,PX,
24247,8686,HL-8120.7950,
24248,8686,RF-3300,
24249,8686,PH-1000,
24250,227,LF-4900.2400-150,
24251,4059,TH-2900.1650,
24252,8262,PL-6400.1500-820,
24254,8687,PH-1250.1800,
8145,4442,JP-6300,
50,30,FN-1900,
51,31,TJ-3000,
57,32,PH-6500.1500-140,
58,32,FJ-6700.8000,
21069,7831,LH-2600,
8153,2194,TJ-3000,
8154,4441,ND-6500,
83,47,DD-1500.4650,
8155,4440,ND-6500.3500,
86,48,DD-2100.1000,
92,52,PX,
15568,4896,BD-1800.2250,
99,58,RP-6400.8000-620,
100,58,HL-2000.3300,
101,58,RF-3300,
102,58,RF-2000,
103,58,RX-1750,
104,58,RP-5000.1500,
8714,4892,HL-8120.8030,
111,62,FN-1500.1550-600,
112,62,DD-1500,
113,62,TD-1600,
114,62,FT-4500,
115,63,FN-1500.1550-600,
116,63,DD-1500,
117,63,TD-1600,
118,63,TD-0300,
119,64,TD-1600,
120,64,FN-1500.1550-600,
121,64,DD-1500,
122,64,FT-4500,
123,65,TD-1600,
124,65,FN-1500.1550-600,
125,65,DD-1500,
126,65,FT-4500,
127,66,TD-1600,
128,66,FN-1500.1550-600,
129,66,DD-1500,
130,66,FT-4500,
131,67,TD-1600,
132,67,FN-1500.1550-600,
133,67,DD-1500,
135,68,FN-1500.1550-600,
136,68,DD-1500,
137,68,TD-1600,
138,68,FT-4500,
139,69,FN-1500.1550-600,
140,69,DD-1500,
141,69,FT-4500,
142,69,TD-1600,
144,70,FN-1500.1550-600,
18102,5843,PL-7600.3000-350,
146,70,FT-4500,
151,72,FN-1500.1550-600,
152,72,TD-1600,
153,72,DD-1500,
154,72,FT-4500,
155,73,TD-1600,
156,73,FN-1500.1550-600,
157,73,DD-1500,
158,73,FT-4500,
159,74,FN-1500.1550-600,
160,74,DD-1500,
161,74,TD-1600,
162,74,FT-4500.4600,
16070,860,RP-1500.3300,
164,77,BD-5000.1500,
165,77,BD-5000.3500,
170,82,PH-1000,
175,85,PH-1000,
182,89,RP-1400.8000-070,
183,89,RX-8450.8000,
184,89,RX-0400.1850,
185,89,RP-1400.8000-675,
186,89,RF-2000,
187,89,PH-6100,
190,92,LF-4900.8000,
191,92,LF-4900.2400,
194,94,LF-4900.2400,
16071,863,RP-6400.8000-650.64,
197,96,BD-5000.3500,
198,97,PH-1000,
18103,5843,TA-5500.3000,
200,98,PN-8100,
201,98,PX,
8156,4443,ND-6500.3500,
8161,4437,DF-8000.4500,
15133,7116,LF-4900.1700,
15134,7116,LH-2700.6000,
15135,7116,LT-1750.1750,
23478,4059,TH-2900.1700-260,
8179,1323,LH-2700.9500-100,
22430,8186,PH-1250.1400,
8181,1323,LF-7100.2500,
8188,3971,LH-0500.0900-150,
10081,5680,HL-8120.8030,
16174,7257,PH-1250.1800,
8231,4454,PH-1250.1800,
8240,2564,PH-1250.1800,
8244,4458,PH-1250.1800,
8248,4459,PH-1250.1800,
235,102,LF-4900.1670,
249,102,LV-6800,
250,102,LV-7200,
289,104,LN-1500,
291,104,LV-1600,
292,104,NL-6000.9500,
294,104,LJ-5000,
295,104,LJ-2000.1000,
296,104,LH-6600,
298,105,LH-6600,
299,105,LH-2700.6000,
300,105,LV-1600,
301,105,RX-8450.1150,
890,412,FL-6500,
891,413,FL-6500,
894,415,FL-6500,
10811,6024,HD-6000.1300,
900,419,DD-1500,
933,437,NL-3000.1500,
971,472,LL-3000.9000,
972,473,RX-8470.8400,
973,473,LL-3000.9000,
10028,5641,BD-5000.8500,
944,449,DD-1500.4650,
957,460,PS-9800.9900,
958,460,PH-1250.1800,
926,432,FT-6900.2500,
981,481,PN-8100,
942,447,PH-1250.1800,
937,441,DM-1800.2000,
21436,3348,RX-8450.8000-050,
983,483,LV-5700,
13705,6845,FJ-1750,
984,484,LH-2700.1700,
985,484,TJ-6500,
996,490,RM-6500.1500,
1013,504,TD-1600.3100,
1018,510,TJ-3000,
1019,510,LH-2700.1700,
1024,514,LD-3300,
24664,1982,RF-2500,
1051,527,LN-1500,
1052,527,LF-7000,
1053,527,LV-6800.0300,
1054,529,TJ-6500,
1063,539,TJ-6500,
1064,539,TD-1600,
1069,543,PH-1250.1800,
1105,561,PH-0300,
1112,564,PH-6100.6800,
1087,553,ND-2000.1500-160,
1088,553,RP-1400.8000-050,
1089,553,HD-0500,
1090,553,HL-8700,
1091,553,PH-6200.4500,
1136,578,PH-1000,
1139,580,TP-3000.8000,
1140,580,TJ-6500,
1106,562,PH-6000,
1138,579,PH-3300,
1163,595,PH-1250.1800,
15148,7120,TH-1700,
22166,883,BH-7000.4600-450,
21075,2854,BH-1800.8500,
1204,629,HD-1800,
1205,629,PH-6100,
1206,629,PH-1250,
1207,629,HD-1800.3000,
1208,630,HD-1800.3000,
1209,630,PH-6100,
1210,630,PH-1250,
1211,630,HD-1800,
1212,631,HD-1800.3000,
1213,631,PH-6100,
1214,631,PH-1250,
1215,631,HD-1800,
1216,632,PH-6100,
1218,632,PH-1250,
1253,654,LH-5000,
1254,654,ND-9000,
1255,655,ND-9000,
1256,655,LH-5000,
1257,656,ND-9000,
1258,656,LH-5000,
1259,657,LH-5000,
1260,657,ND-9000,
1263,659,ND-9000,
1276,666,LH-5000,
1277,666,ND-9000,
1345,699,PS-9800.9900,
1346,699,PH-1250.1800,
16076,7243,RP-5000,
1262,658,ND-9000,
1268,662,LH-5000,
1274,665,ND-9000,
1275,665,LH-5000,
21076,6224,PH-2400.2000,
1267,661,ND-9000,
1316,688,TD-1600,
1317,688,TJ-6500,
1318,688,FN-1500,
1271,664,ND-9000,
1272,664,LH-5000,
1273,664,LR-8000,
22601,8234,RD-1000.1000,
1329,693,RP-1400.8000-020.15,
1331,693,BM-6500.1500-120,
24807,7752,PH-6200.4600,
1387,722,TC-5500.8000,
1388,722,BD-5000.1500,
1389,722,PL-7000,
1391,722,PH-3300.1800,
1394,723,PH-3300.1800,
1396,723,TC-5500.8000,
1397,723,BD-5000.1500,
1399,723,PL-7000,
13516,6787,PN-8100.0500-070,
16077,864,RX-1700.0500,
21077,7837,JP-6500.6615,
16078,864,RX-1700.1700,
24665,1982,RP-1400.8000-500,
16079,872,RR-5150,
1434,742,LN-1500,
1435,742,LF-4900.2400,
16080,4921,RD-1500,
16178,5743,RP-1500.1400,
1488,767,ND-3500.3700,
1554,791,HL-8120.8030,
1556,791,LF-7000,
1833,925,RF-2000,
1834,925,BH-1800.1500-700,
1850,938,PL-7000,
1860,945,PH-1250.1800,
1861,945,PS-9800.9900,
1870,950,LH-2600.6500,
1875,953,PH-1250.1800,
1876,954,PH-1250.1800,
1879,955,PS-9800.9900,
13521,6789,LH-2700.1700,
1882,956,PS-9800.9900,
20430,7032,LJ-5000.1900,
1896,965,BT-8500.1000-200,
1907,982,PX,
1908,982,RX-8250,
1909,983,RX-8250.0500,
1923,991,PH-1250.1800,
1936,998,TD-1600,
2053,1073,NS-8000,
2093,1096,BM-8500,
1943,1004,RX-8250.0500,
1963,1022,LN-1500,
15384,7171,PX,
1944,1006,RM-3300.6600-080,
2056,1074,DD-1500,
2057,1074,NS-8000,
10357,5619,BT-4500.6500-170,
2059,1074,NL-5000.5000-500,
13528,3536,PH-0320,
2050,1072,LN-1500,
2051,1072,NS-8000,
2052,1072,LF-7000,
2065,1077,NS-8000,
1950,1013,PH-3300.3000,
1951,1013,LH-5000,
15385,7171,LH-3500,
2062,1076,LH-5000,
2063,1076,NS-8000,
2064,1076,NL-5000.5000,
15386,7171,FT-1000.2500,
2096,1099,ND-3500.3600,
2097,1099,ND-6500.1800,
2060,1075,DD-1500,
2061,1075,DD-1500.4280-280,
2078,1088,RF-2000,
2080,1088,RF-3300,
2081,1088,RX-0400.1850,
18115,3797,TP-5900,
2103,1104,ND-9000,
2104,1104,ND-3500.3600,
2105,1104,ND-6500.1800,
2106,1106,TD-1600.3100-140,
2113,1113,BV-8900.9300-850,
2133,1125,FT-1800.3000,
2141,1129,DD-1500,
13712,6848,FC-8200.8100-200,
18116,3797,TP-6500,
2143,1131,PH-0300,
9847,5525,HL-8120.8030,
2278,1222,PX,
2284,1225,HH-1600.1600,
2286,1225,PH-6100,
2287,1225,PH-1250,
18117,3797,TP-6600,
9605,5403,LH-2700.9500-100,
2428,1290,FN-1500,
2429,1290,FN-1500.3600,
2187,1158,BD-5000.1500,
2190,1161,RP-6400.8000-620,
2238,1192,LR-6200,
2275,1220,HL-8120.8030,
2302,1234,PH-2000,
2188,1160,PL-7000,
2189,1160,RM-6500.5000,
2288,1226,TD-0300,
2308,1237,HL-2000.8000,
2317,1241,HH-4500.0500,
2318,1241,HH-0500.2500-250,
2200,1168,FN-5000,
15387,7171,FT-1000.3300,
15388,7171,FT-1000.9500,
21438,3348,RP-1400.8000-800,
2320,1242,HH-0500.2500-250,
2321,1242,HH-4500.0500,
2343,1249,TD-0300,
2432,1292,TD-1600,
2433,1292,FN-1500.1550-600,
2434,1292,FN-1500,
15159,5268,LV-6000.2550,
21080,7840,FT-1000.9000,
2430,1291,FN-1500,
2280,1223,HH-1600.1600,
2281,1223,PH-6200.4600,
2290,1227,HL-2000.8000,
2345,1251,HH-0500.2500-250,
2346,1251,HD-6000.9000,
2348,1251,HH-0500.8000-150,
15160,5268,LJ-2000.6500-650,
2291,1228,RR-5150.5000-800,
23482,8414,TH-2600,
23483,8414,TH-2600.1580,
2299,1232,HH-0500.8000-150,
20435,5068,RX-8500.6500-050,
20436,5068,RX-8500.6500-180,
22934,8323,PL-6400.1500-820,
2441,1298,BT-8750.8500,
2452,1308,FP-4500,
2453,1308,HH-0500.8000-150,
2454,1308,PH-1450.7000,
2455,1308,FT-3600.3300,
2458,1309,PH-1450.7000,
3045,1608,LH-2700.1700,
2856,1514,FL-6500,
2859,1517,FL-6500,
21084,7840,RR-5150.5000-800,
2928,1559,RP-1500.1400,
21441,7541,RX-8450.8000-050,
2933,1562,LH-2700.1700,
2852,1511,FL-6500,
2860,1518,FL-6500,
2862,1520,FL-6500,
22573,8229,HH-0500.0500,
21442,3347,LH-2700.5000-450,
2892,1541,LH-0500.6300,
2906,1547,LH-2700.1700,
3020,1592,PH-1400.6500-650,
3026,1596,TC-5500.8000,
3027,1596,PL-7000,
3033,1600,BM-6500.1500,
3034,1600,BD-5000.1500,
3035,1600,BH-1800,
3055,1613,TJ-3000,
2848,1507,FL-6500,
2851,1510,FL-6500,
2919,1555,LH-2700.1700,
18123,3616,LT-1750.0500,
18124,3616,PH-1000,
3044,1606,FP-4000,
2847,1506,FL-6500,
2850,1509,FL-6500,
2869,1527,FL-6500,
2910,1551,RX-8470.8350,
21162,7868,PH-1250.1800,
2924,1558,LH-2700.1700,
2925,1558,LH-5100,
2926,1558,LT-6200.4300,
2853,1512,FL-6500,
2858,1516,FL-6500,
2871,1529,FL-6500,
24809,3241,TJ-3000.8000,
2877,1534,LH-2700.1700,
2878,1534,LR-8000,
2890,1540,LH-2700.1700,
18125,3616,PN-8100,
3148,1658,LT-1750.0500,
13546,5114,PX,
13547,5112,PX,
22936,8325,TJ-6500.6300,
22437,2628,PH-6100.6800,
15584,7217,PH-1250.1800,
3179,1669,NL-6000.9500,
3180,1669,LH-2700.6000,
3181,1669,LJ-5000.1000,
15486,7189,LH-2700.9500-100,
15487,7189,LH-3500,
21086,7842,PN-8100.1000-250,
3385,1763,BT-8750.1400,
3388,1766,BT-8750.1400,
3420,1798,BT-8750.1400,
3423,1801,BT-8750.1400,
3426,1804,BT-8750.1400,
3429,1807,BT-8750.1400,
3464,1844,LR-1700,
3486,1854,LJ-2000.6750,
3487,1854,LJ-2000.1000,
3489,1854,LJ-2000.0100-050,
21163,7868,PX,
15585,7217,PS-9800.9900,
21443,3347,PH-2400.1300,
20442,2753,TI-1800.6500-150,
22937,7069,PX,
13548,5113,PX,
3459,1839,LT-1750.1550,
21444,3347,RF-2000,
3386,1764,BT-8750.1400,
3389,1767,BT-8750.1400,
3392,1770,BT-8750.1400,
3395,1773,BT-8750.1400,
3436,1816,DD-1500,
3437,1816,FL,
15488,7190,LH-2700.9500-100,
15489,7190,LH-3500,
3239,1689,PX,
3240,1689,PW-9000,
3387,1765,BT-8750.1400,
3400,1778,BT-8750.1400,
3403,1781,BT-8750.1400,
3406,1784,BT-8750.1400,
3409,1787,BT-8750.1400,
3412,1790,BT-8750.1400,
3415,1793,BT-8750.1400,
3418,1796,BT-8750.1400,
3438,1817,DD-1500,
3440,1817,DD-2100.1000,
3449,1830,BH-1800.8500,
3505,1867,RP-1400.8000-050,
3506,1867,RP-1400.8000-070,
15505,4127,PX,
3507,1867,RX-8450.8000,
3508,1867,HL-8700,
3509,1867,RP-1400.8000-370,
15164,3212,RP-1500.1400-260,
3225,1684,LJ-2000.6500,
3347,1743,PL-7000,
3348,1743,JR-8200.9500-800,
3349,1743,JR-8200.9500-450,
3350,1743,JR-8200.9500,
9163,5167,TH-1500.1700,
9164,5167,TH-1700.2000-150,
9170,5171,LH-2700.9500-100,
9171,5171,RX-8450.7900,
9172,5171,TN,
9180,5175,LT-3400.0100,
9088,5114,RP-1400.8000-145,
9089,5114,PN-8100.1400,
9120,5135,RX-8250.8000,
9131,5140,BD-5000.3500,
9168,1985,RX-8450.7900,
9169,1985,LH-2700.9500-100,
9189,5177,LF-4900.8600,
9191,5178,LT-3400.2000,
9195,5179,JP-6500,
10338,2556,PH-1250.1800,
7591,4280,BM-6000.1500,
9230,5204,LH-0350,
9231,5205,RF-8380,
9232,5206,PN-8100,
20479,1715,BD-5000.1500,
9249,5214,LH-0650.0325,
9253,2834,BH-1800.1500-330,
15240,7136,LH-2700.1700,
15242,7138,PN-8100.4500-850,
9254,2834,PX,
20480,1715,PX,
9276,5232,RX-1700.1700,
9277,5232,RX-0400.1500-180,
9278,5232,RX-1700.1700-330,
9280,5233,PH-1000,
9281,5233,FC-8200.8100-500,
9282,5233,ND-6500.8120,
9284,5234,RP-1500,
9285,5234,RP-1400.8000-825,
9287,5234,RP-1500.3400,
9289,5235,RF-2000,
9290,5235,RF-3300,
9292,5236,RF-2000,
9293,5236,RF-3300,
9294,5236,RF-2500,
9295,5236,RP-6400,
9296,5236,RX-8470.8400,
10329,5268,LJ-2000.0100-050,
9349,5268,LJ-2000.6750,
9351,5268,LJ-2000.1000-150,
9352,5268,LJ-2000.1000-200,
9353,5268,LF-4900.2400,
9354,5268,LF-4900.8000,
9383,5283,PX,
9406,5301,ND-9200.8000-200,
9407,5302,ND-6500.8000,
9408,5300,ND-9200.8000-800,
9417,4904,PH-6200.4600,
9418,4904,ND-2000,
9421,5314,BT-8750.8500,
9422,5314,TN-1000.1500,
9429,2408,FT-3000,
9431,5317,DM-1800.2000,
9433,5317,BH-3500.3400-300,
9438,5318,FT-3600,
9439,5319,FT-2450,
9440,5319,FT-1000,
9441,5320,FT-8000.2500,
9443,5322,FT-3200,
18171,6716,LJ-5000.1000,
18172,6716,RX-8450.7900,
18173,6716,LH-2700.6000-300,
18174,6716,RD-3000.6750,
9452,5328,PL-7000,
9453,5328,PS-9800,
9454,5328,RD-6200,
9486,5346,BT-8300.0900,
9487,5346,BT-8300.0850,
9488,5346,BV-8900.9300-250,
9489,5346,BH-3800.7000,
9491,5346,BD-1800.2250,
9499,5349,PH-1250.1800,
9500,5349,PS-9800,
9501,5350,PS-9800,
9502,5350,PH-6200.4500,
9505,5351,PS-9800.9900,
9506,5233,BH-8400.6000-840,
24676,7509,TB-0700.2200-660,
20481,2541,BT-8750.8500,
9527,5367,HL-8700,
9528,5367,PH-1250.1800,
9544,5369,PH-1250.1800,
9546,5369,TA-8500.1200,
9555,5374,HH-4500.9500,
21112,7856,PL-7700.1200,
21113,7856,PN-8100.1000,
9569,5383,PH-1250.1800,
9573,5387,LR-3200,
9575,5388,PL-7000,
15245,7135,PH-6300.8000,
9849,5528,PH-1400.5000-100,
9856,5536,HH-0500.1600,
20482,2541,TN-1000.1500,
9609,102,RX-8450.8000,
9610,102,LV-2600,
9611,102,LF-4900.2000-900,
9994,5130,NS-1800.9000-900,
9653,2715,PH-1400.5000,
9861,5539,PN-8100.4500-240,
9684,1558,LF-4900.4000,
9686,5436,PL-8700.2000,
9687,5437,PL-7600.9200-200,
15638,7111,HD-1800.6500,
9728,5459,BT-8750.1400,
10160,5747,TJ-3000.8500-850,
23126,8376,PH-6300.8500,
23127,8376,PH-1000,
23128,8376,RM-6500.1500,
23129,8376,PH-2360.2350,
23130,8376,RF-3300,
23131,8376,RF-2000,
23132,8049,LR-6600,
23133,8049,LR-6200.6500,
23134,8049,LR-1570.7000-700,
23135,8049,LR-8000.8000-820,
23136,8049,LF-4900.6200,
23137,5917,RP-1400.8000-020.80,
23138,8377,PL-6400.1500-820,
23141,6069,HD-6500.6600-550,
23142,6068,HD-6500.6600-550,
23143,6070,HD-6500.6600-550,
23145,8379,HD-1800.3000-350,
23146,8379,LH-2700.6000,
23147,8379,LV-6800,
23148,8379,PH-1250,
23149,8379,PH-6100,
23150,8380,RP-1500.1400-260,
23151,6229,BH-3800.7000,
23153,6229,LH-5100.5000,
23154,6229,LH-5100.1700,
23155,8381,PS-8200.0550-650,
23156,8382,PN-8100.3000,
23157,7495,LH-0500.0900-600,
23159,7497,LH-0500.0900-600,
23163,7067,LV-5500,
23166,8383,HH-4500.9500,
23168,6587,BD-1800.2250,
23169,8044,BD-1800.2250,
23170,6610,BD-1800.2250,
